    633262,   0.03469121,   0.06470120,  -0.99255395
    633264,   0.03469121,   0.07080519,  -0.99865729
    633266,   0.04714751,   0.07080519,  -1.01696730
    633268,   0.04714751,   0.07080519,  -1.00476062
    633270,   0.03469121,   0.06470120,  -0.99865729
    633272,   0.04091930,   0.07080519,  -1.01086390
    633274,   0.04091930,   0.07690907,  -1.01696730
    633277,   0.03469121,   0.07080519,  -1.00476062
    633279,   0.02846301,   0.07690907,  -1.01086390
    633281,   0.00977838,   0.05859733,  -1.01696730
    633283,   0.04091930,   0.08911681,  -1.00476062
    633285,   0.03469121,   0.09522069,  -1.00476062
    633287,   0.03469121,   0.08301294,  -1.00476062
    633289,   0.02223480,   0.09522069,  -1.01086390
    633291,   0.03469121,   0.08911681,  -0.99865729
    633294,   0.04091930,   0.09522069,  -0.99865729
    633296,   0.03469121,   0.10132456,  -0.98645061
    633298,   0.04714751,   0.08911681,  -0.98645061
    633300,   0.02846301,   0.08911681,  -1.00476062
    633303,   0.03469121,   0.09522069,  -0.99865729
    633305,   0.03469121,   0.10742843,  -0.99865729
    633307,   0.03469121,   0.10742843,  -0.98645061
    633309,   0.04091930,   0.08911681,  -0.99255395
    633312,   0.02846301,   0.08911681,  -0.98645061
    633314,   0.04091930,   0.10742843,  -0.98034728
    633316,   0.02846301,   0.10132456,  -0.98645061
    633318,   0.03469121,   0.10132456,  -0.98645061
    633320,   0.02846301,   0.10132456,  -0.99255395
    633322,   0.04091930,   0.10742843,  -0.98645061
    633324,   0.04091930,   0.10132456,  -0.99255395
    633326,   0.03469121,   0.10742843,  -0.99255395
    633329,   0.04091930,   0.08911681,  -0.99865729
    633331,   0.00355017,   0.07690907,  -1.00476062
    633333,   0.04091930,   0.10132456,  -0.98034728
    633335,   0.04091930,   0.08911681,  -1.00476062
    633337,   0.02846301,   0.10132456,  -1.01696730
    633339,   0.02846301,   0.10132456,  -0.99865729
    633341,   0.02223480,   0.08301294,  -1.01086390
    633344,   0.02223480,   0.08301294,  -1.01086390
    633347,   0.02846301,   0.09522069,  -1.00476062
    633349,   0.04091930,   0.07690907,  -1.00476062
    633351,   0.03469121,   0.07690907,  -1.00476062
    633353,   0.03469121,   0.08301294,  -1.00476062
    633355,   0.03469121,   0.08301294,  -1.00476062
    633357,   0.03469121,   0.09522069,  -1.01086390
    633359,   0.02846301,   0.08911681,  -0.99865729
    633361,   0.04091930,   0.08911681,  -0.99865729
    633364,   0.03469121,   0.09522069,  -0.99255395
    633366,   0.04091930,   0.09522069,  -0.99255395
    633368,   0.04091930,   0.08911681,  -0.99255395
    633370,   0.04091930,   0.09522069,  -1.01086390
    633372,   0.03469121,   0.10132456,  -1.00476062
    633374,   0.02846301,   0.08911681,  -0.99865729
    633376,   0.04091930,   0.10132456,  -1.00476062
    633378,   0.02846301,   0.09522069,  -0.99255395
    633381,   0.02223480,   0.07690907,  -1.01086390
    633383,   0.04091930,   0.08911681,  -0.99255395
    633385,   0.04714751,   0.08911681,  -0.99255395
    633388,   0.04714751,   0.09522069,  -0.99865729
    633390,   0.03469121,   0.08911681,  -1.00476062
    633392,   0.03469121,   0.09522069,  -0.99865729
    633394,   0.02846301,   0.08301294,  -1.00476062
    633396,   0.03469121,   0.08911681,  -0.99255395
    633399,   0.03469121,   0.07080519,  -1.01086390
    633401,   0.03469121,   0.08301294,  -0.99865729
    633403,   0.02846301,   0.07080519,  -1.00476062
    633405,   0.03469121,   0.08301294,  -0.99865729
    633407,   0.04091930,   0.07080519,  -1.00476062
    633409,   0.02846301,   0.08911681,  -0.99865729
    633411,   0.03469121,   0.08911681,  -1.00476062
    633413,   0.03469121,   0.08911681,  -0.99865729
    633416,   0.02846301,   0.09522069,  -0.99865729
    633418,   0.02846301,   0.08301294,  -1.00476062
    633420,   0.02223480,   0.08911681,  -1.00476062
    633422,   0.03469121,   0.08911681,  -0.99865729
    633424,   0.02846301,   0.09522069,  -1.00476062
    633426,   0.02846301,   0.08911681,  -1.00476062
    633428,   0.02846301,   0.08911681,  -0.99865729
    633431,   0.02223480,   0.08301294,  -1.00476062
    633434,   0.04091930,   0.09522069,  -0.98645061
    633436,   0.02846301,   0.10742843,  -0.99255395
    633438,   0.03469121,   0.10132456,  -0.98645061
    633440,   0.03469121,   0.10132456,  -0.99255395
    633442,   0.04091930,   0.11963630,  -0.99255395
    633444,   0.04714751,   0.10742843,  -0.99255395
    633446,   0.04091930,   0.09522069,  -0.99255395
    633448,   0.04091930,   0.09522069,  -1.00476062
    633451,   0.03469121,   0.10742843,  -0.99255395
    633453,   0.02846301,   0.10132456,  -0.99255395
    633455,   0.04091930,   0.10132456,  -0.99865729
    633457,   0.03469121,   0.09522069,  -1.01086390
    633459,   0.03469121,   0.10132456,  -0.99255395
    633461,   0.02846301,   0.09522069,  -0.99865729
    633463,   0.04091930,   0.09522069,  -0.98034728
    633465,   0.02223480,   0.07690907,  -0.99865729
    633468,   0.03469121,   0.08301294,  -1.01086390
    633470,   0.03469121,   0.07690907,  -1.00476062
    633473,   0.03469121,   0.07690907,  -1.00476062
    633475,   0.02223480,   0.08911681,  -0.99255395
    633477,   0.02846301,   0.08301294,  -1.01086390
    633479,   0.03469121,   0.08911681,  -0.99255395
    633481,   0.00977838,   0.07080519,  -1.01086390
    633483,   0.02846301,   0.08301294,  -1.00476062
    633486,   0.03469121,   0.08301294,  -1.00476062
    633488,   0.03469121,   0.08911681,  -1.01696730
    633490,   0.02223480,   0.08911681,  -0.99255395
    633492,   0.02846301,   0.08301294,  -1.00476062
    633494,   0.03469121,   0.07690907,  -0.99255395
    633496,   0.02846301,   0.08301294,  -1.00476062
    633498,   0.03469121,   0.09522069,  -1.01086390
    633500,   0.03469121,   0.09522069,  -1.00476062
    633503,   0.03469121,   0.08301294,  -1.00476062
    633505,   0.03469121,   0.09522069,  -0.99865729
    633507,   0.04714751,   0.09522069,  -0.99865729
    633509,   0.04091930,   0.08911681,  -0.98645061
    633511,   0.04714751,   0.10132456,  -0.99255395
    633513,   0.04091930,   0.10742843,  -0.99865729
    633516,   0.04714751,   0.10132456,  -0.99865729
    633518,   0.04714751,   0.10742843,  -0.99255395
    633521,   0.04091930,   0.10742843,  -0.99865729
    633523,   0.03469121,   0.10742843,  -0.99255395
    633525,   0.04091930,   0.08911681,  -0.99255395
    633527,   0.04714751,   0.09522069,  -0.99865729
    633529,   0.03469121,   0.08301294,  -1.01086390
    633531,   0.02223480,   0.08911681,  -0.99865729
    633533,   0.04091930,   0.09522069,  -1.00476062
    633535,   0.04091930,   0.08301294,  -1.00476062
    633538,   0.04091930,   0.09522069,  -0.99865729
    633540,   0.02846301,   0.07690907,  -0.99865729
    633542,   0.02223480,   0.08911681,  -0.99865729
    633544,   0.02846301,   0.08911681,  -1.01696730
    633546,   0.02223480,   0.08301294,  -1.01696730
    633548,   0.01600659,   0.08911681,  -0.99865729
    633550,   0.03469121,   0.08911681,  -1.01086390
    633552,   0.04714751,   0.08911681,  -1.00476062
    633555,   0.03469121,   0.08301294,  -1.00476062
    633558,   0.03469121,   0.09522069,  -0.99865729
    633560,   0.04091930,   0.08301294,  -0.99255395
    633562,   0.03469121,   0.09522069,  -1.00476062
    633564,   0.04091930,   0.08911681,  -1.00476062
    633566,   0.03469121,   0.08301294,  -0.99255395
    633568,   0.02846301,   0.09522069,  -1.01086390
    633570,   0.02846301,   0.08911681,  -1.00476062
    633573,   0.03469121,   0.10132456,  -0.98034728
    633575,   0.04091930,   0.09522069,  -0.98645061
    633577,   0.03469121,   0.09522069,  -0.99865729
    633579,   0.04091930,   0.10132456,  -1.00476062
    633581,   0.02223480,   0.08911681,  -0.99255395
    633583,   0.03469121,   0.08911681,  -0.99255395
    633585,   0.03469121,   0.08911681,  -1.00476062
    633587,   0.04091930,   0.08911681,  -0.99255395
    633590,   0.03469121,   0.09522069,  -0.99865729
    633592,   0.03469121,   0.08911681,  -1.01086390
    633594,   0.02846301,   0.09522069,  -0.98645061
    633596,   0.03469121,   0.08911681,  -0.99865729
    633598,   0.02846301,   0.08301294,  -1.01086390
    633601,   0.03469121,   0.09522069,  -0.99865729
    633603,   0.03469121,   0.09522069,  -0.99865729
    633605,   0.02846301,   0.08911681,  -1.01086390
    633608,   0.03469121,   0.09522069,  -0.99865729
    633610,   0.04714751,   0.08301294,  -0.99865729
    633612,   0.03469121,   0.08301294,  -0.99865729
    633614,   0.04091930,   0.08301294,  -1.01086390
    633616,   0.04091930,   0.08301294,  -0.99255395
    633618,   0.04091930,   0.09522069,  -0.99865729
    633620,   0.03469121,   0.08911681,  -1.00476062
    633622,   0.02846301,   0.08301294,  -1.01696730
    633625,   0.03469121,   0.08911681,  -1.01086390
    633627,   0.03469121,   0.08301294,  -0.99255395
    633629,   0.04091930,   0.08911681,  -1.00476062
    633631,   0.02846301,   0.07690907,  -0.99255395
    633633,   0.04714751,   0.09522069,  -0.99865729
    633635,   0.03469121,   0.08911681,  -0.99255395
    633637,   0.04714751,   0.08301294,  -0.99865729
    633639,   0.04714751,   0.08301294,  -0.99255395
    633643,   0.02223480,   0.09522069,  -0.99865729
    633645,   0.03469121,   0.10132456,  -0.99255395
    633647,   0.04091930,   0.10132456,  -1.00476062
    633649,   0.02846301,   0.09522069,  -0.99865729
    633651,   0.02223480,   0.08911681,  -1.00476062
    633653,   0.02846301,   0.10742843,  -0.99865729
    633655,   0.03469121,   0.09522069,  -0.99255395
    633657,   0.02846301,   0.08301294,  -1.00476062
    633660,   0.03469121,   0.08301294,  -0.99255395
    633662,   0.03469121,   0.08911681,  -0.99865729
    633664,   0.04091930,   0.08301294,  -0.99865729
    633666,   0.03469121,   0.10132456,  -0.99865729
    633668,   0.03469121,   0.09522069,  -1.00476062
    633670,   0.04091930,   0.10132456,  -0.99865729
    633672,   0.02846301,   0.09522069,  -0.99865729
    633674,   0.03469121,   0.08911681,  -0.99865729
    633677,   0.04091930,   0.08911681,  -1.00476062
    633679,   0.04714751,   0.08301294,  -1.00476062
    633681,   0.04091930,   0.10742843,  -0.99255395
    633683,   0.03469121,   0.07690907,  -1.01086390
    633686,   0.04091930,   0.10132456,  -0.99865729
    633688,   0.03469121,   0.08301294,  -1.01086390
    633690,   0.03469121,   0.09522069,  -0.99865729
    633692,   0.02846301,   0.08911681,  -1.01086390
    633695,   0.04091930,   0.09522069,  -1.00476062
    633697,   0.02846301,   0.09522069,  -0.99865729
    633699,   0.02846301,   0.10132456,  -0.99865729
    633701,   0.04714751,   0.09522069,  -0.99255395
    633703,   0.05337572,   0.10132456,  -0.99865729
    633705,   0.04091930,   0.08911681,  -0.99255395
    633707,   0.02846301,   0.08911681,  -1.01086390
    633709,   0.03469121,   0.08911681,  -1.00476062
    633712,   0.03469121,   0.08911681,  -0.99255395
    633714,   0.04091930,   0.07690907,  -1.00476062
    633716,   0.04091930,   0.08911681,  -1.00476062
    633718,   0.03469121,   0.08911681,  -0.99255395
    633720,   0.02223480,   0.08911681,  -0.99865729
    633722,   0.02846301,   0.08301294,  -1.00476062
    633724,   0.04091930,   0.09522069,  -0.99255395
    633726,   0.04091930,   0.08301294,  -0.99255395
    633730,   0.05337572,   0.09522069,  -0.98645061
    633732,   0.04714751,   0.10132456,  -0.99865729
    633734,   0.04714751,   0.08301294,  -1.00476062
    633736,   0.04091930,   0.09522069,  -0.99865729
    633738,   0.03469121,   0.08911681,  -0.99865729
    633740,   0.04091930,   0.09522069,  -1.01696730
    633742,   0.02846301,   0.08911681,  -0.99865729
    633744,   0.04091930,   0.07690907,  -1.01086390
    633747,   0.04091930,   0.09522069,  -0.99865729
    633749,   0.04091930,   0.09522069,  -1.01086390
    633751,   0.02846301,   0.08911681,  -0.99865729
    633753,   0.03469121,   0.08911681,  -0.99865729
    633755,   0.03469121,   0.09522069,  -0.98645061
    633757,   0.03469121,   0.09522069,  -0.99865729
    633759,   0.03469121,   0.10132456,  -0.99865729
    633761,   0.02846301,   0.08911681,  -0.99255395
    633764,   0.03469121,   0.07080519,  -1.01696730
    633766,   0.02223480,   0.08301294,  -0.99255395
    633768,   0.03469121,   0.08911681,  -0.99865729
    633771,   0.02846301,   0.10132456,  -1.00476062
    633773,   0.04091930,   0.09522069,  -1.00476062
    633775,   0.04091930,   0.08301294,  -1.00476062
    633777,   0.04091930,   0.10132456,  -0.98645061
    633779,   0.03469121,   0.10132456,  -1.00476062
    633782,   0.03469121,   0.10132456,  -0.98645061
    633784,   0.03469121,   0.08911681,  -0.99865729
    633786,   0.04091930,   0.10132456,  -0.99255395
    633788,   0.04091930,   0.09522069,  -0.99865729
    633790,   0.03469121,   0.10132456,  -1.00476062
    633792,   0.04091930,   0.09522069,  -0.99865729
    633794,   0.02223480,   0.08911681,  -0.99865729
    633796,   0.03469121,   0.10742843,  -0.98645061
    633799,   0.02846301,   0.09522069,  -0.99865729
    633801,   0.02846301,   0.08911681,  -1.00476062
    633803,   0.03469121,   0.08301294,  -1.00476062
    633805,   0.04714751,   0.07690907,  -0.99255395
    633807,   0.03469121,   0.09522069,  -0.99255395
    633809,   0.02846301,   0.08911681,  -1.00476062
    633811,   0.04091930,   0.10132456,  -0.99865729
    633814,   0.01600659,   0.08911681,  -1.01086390
    633817,   0.03469121,   0.09522069,  -0.99255395
    633819,   0.03469121,   0.09522069,  -0.99865729
    633821,   0.04091930,   0.09522069,  -1.00476062
    633823,   0.02846301,   0.08301294,  -1.00476062
    633825,   0.04091930,   0.08911681,  -1.00476062
    633827,   0.03469121,   0.09522069,  -0.99865729
    633829,   0.03469121,   0.09522069,  -0.99255395
    633831,   0.04714751,   0.08911681,  -0.99865729
    633834,   0.04091930,   0.07690907,  -0.99865729
    633836,   0.02846301,   0.07690907,  -1.01086390
    633838,   0.02846301,   0.08911681,  -1.00476062
    633840,   0.03469121,   0.10742843,  -0.99255395
    633842,   0.04091930,   0.08911681,  -0.99255395
    633844,   0.03469121,   0.09522069,  -0.99865729
    633846,   0.04714751,   0.10742843,  -0.99255395
    633848,   0.03469121,   0.10132456,  -0.99865729
    633851,   0.03469121,   0.09522069,  -0.99865729
    633853,   0.03469121,   0.09522069,  -0.99865729
    633856,   0.03469121,   0.08301294,  -1.00476062
    633858,   0.04714751,   0.08301294,  -0.99865729
    633860,   0.04091930,   0.08911681,  -0.99865729
    633862,   0.04091930,   0.09522069,  -1.00476062
    633864,   0.00977838,   0.06470120,  -1.02307057
    633866,   0.04091930,   0.08911681,  -1.01086390
    633869,   0.03469121,   0.09522069,  -1.00476062
    633871,   0.03469121,   0.09522069,  -0.99255395
    633873,   0.02846301,   0.08911681,  -0.99865729
    633875,   0.04091930,   0.08301294,  -0.99865729
    633877,   0.04091930,   0.09522069,  -0.99865729
    633879,   0.03469121,   0.09522069,  -0.99255395
    633881,   0.04714751,   0.10132456,  -0.99255395
    633883,   0.04091930,   0.07690907,  -0.99865729
    633886,   0.04091930,   0.08911681,  -1.00476062
    633888,   0.03469121,   0.09522069,  -0.99865729
    633890,   0.03469121,   0.09522069,  -1.00476062
    633892,   0.04091930,   0.08911681,  -1.01086390
    633894,   0.04091930,   0.08911681,  -1.00476062
    633896,   0.02223480,   0.08911681,  -0.99255395
    633899,   0.02223480,   0.10132456,  -0.99255395
    633901,   0.04091930,   0.08911681,  -0.99865729
    633904,   0.03469121,   0.08911681,  -1.00476062
    633906,   0.04091930,   0.09522069,  -0.99865729
    633908,   0.02846301,   0.09522069,  -0.99255395
    633910,   0.02846301,   0.08911681,  -1.00476062
    633912,   0.03469121,   0.08911681,  -0.99865729
    633914,   0.02223480,   0.07690907,  -1.01086390
    633916,   0.04091930,   0.10742843,  -0.98645061
    633918,   0.04714751,   0.10742843,  -0.99865729
    633921,   0.04091930,   0.09522069,  -0.98034728
    633923,   0.04714751,   0.09522069,  -0.99865729
    633925,   0.02846301,   0.08911681,  -0.99255395
    633927,   0.03469121,   0.08301294,  -0.99865729
    633929,   0.03469121,   0.10132456,  -0.99255395
    633931,   0.04714751,   0.09522069,  -0.99865729
    633933,   0.03469121,   0.08911681,  -0.98645061
    633935,   0.04091930,   0.08301294,  -0.99865729
    633938,   0.03469121,   0.09522069,  -1.00476062
    633940,   0.03469121,   0.08911681,  -1.00476062
    633943,   0.03469121,   0.09522069,  -0.99865729
    633945,   0.03469121,   0.08301294,  -1.00476062
    633947,   0.04091930,   0.09522069,  -0.99865729
    633949,   0.03469121,   0.09522069,  -1.01086390
    633951,   0.03469121,   0.08301294,  -1.00476062
    633953,   0.02846301,   0.08911681,  -1.00476062
    633956,   0.03469121,   0.08301294,  -1.01086390
    633958,   0.02223480,   0.08911681,  -1.00476062
    633960,   0.04091930,   0.08301294,  -0.99865729
    633962,   0.04091930,   0.08911681,  -1.01086390
    633964,   0.02223480,   0.05859733,  -1.01086390
    633966,   0.04091930,   0.08301294,  -1.00476062
    633968,   0.04091930,   0.08301294,  -1.01086390
    633970,   0.02223480,   0.08911681,  -1.00476062
    633973,   0.03469121,   0.09522069,  -1.01086390
    633975,   0.02846301,   0.08911681,  -1.00476062
    633977,   0.03469121,   0.09522069,  -0.99255395
    633979,   0.02846301,   0.09522069,  -0.98645061
    633981,   0.04091930,   0.09522069,  -0.99255395
    633984,   0.03469121,   0.10132456,  -0.99255395
    633986,   0.02846301,   0.10132456,  -1.00476062
    633988,   0.04714751,   0.10132456,  -0.98034728
    633991,   0.02846301,   0.09522069,  -0.99255395
    633993,   0.03469121,   0.10132456,  -1.00476062
    633995,   0.03469121,   0.10132456,  -1.00476062
    633997,   0.05337572,   0.11353230,  -0.99255395
    633999,   0.04091930,   0.10132456,  -0.99255395
    634001,   0.04091930,   0.08911681,  -0.99865729
    634003,   0.03469121,   0.09522069,  -1.00476062
    634005,   0.04091930,   0.10132456,  -0.98645061
    634008,   0.03469121,   0.09522069,  -0.99865729
    634010,   0.04091930,   0.10742843,  -0.98645061
    634012,   0.02846301,   0.09522069,  -1.00476062
    634014,   0.01600659,   0.07080519,  -1.01086390
    634016,   0.04091930,   0.09522069,  -1.00476062
    634018,   0.04091930,   0.08911681,  -1.01086390
    634020,   0.04091930,   0.09522069,  -1.00476062
    634022,   0.03469121,   0.08911681,  -1.01086390
    634025,   0.02846301,   0.08911681,  -1.00476062
    634028,   0.02846301,   0.09522069,  -0.99255395
    634030,   0.02846301,   0.08911681,  -1.00476062
    634032,   0.05337572,   0.08911681,  -1.01086390
    634034,   0.02223480,   0.10132456,  -1.00476062
    634036,   0.03469121,   0.08301294,  -0.99865729
    634038,   0.03469121,   0.08301294,  -1.00476062
    634040,   0.04091930,   0.08301294,  -0.99865729
    634043,   0.03469121,   0.08911681,  -0.99255395
    634045,   0.02846301,   0.08911681,  -1.01086390
    634047,   0.05337572,   0.09522069,  -0.99255395
    634049,   0.03469121,   0.09522069,  -1.00476062
    634051,   0.02846301,   0.08911681,  -1.00476062
    634053,   0.03469121,   0.09522069,  -1.00476062
    634055,   0.02846301,   0.10132456,  -0.98034728
    634057,   0.04091930,   0.09522069,  -0.99255395
    634060,   0.04091930,   0.09522069,  -0.98645061
    634062,   0.03469121,   0.08911681,  -0.98645061
    634064,   0.01600659,   0.07690907,  -1.01086390
    634066,   0.03469121,   0.09522069,  -1.00476062
    634068,   0.03469121,   0.09522069,  -0.99255395
    634071,   0.04091930,   0.10132456,  -1.00476062
    634073,   0.04714751,   0.08911681,  -1.00476062
    634075,   0.04714751,   0.08301294,  -1.00476062
    634078,   0.03469121,   0.08911681,  -1.00476062
    634080,   0.03469121,   0.09522069,  -0.99255395
    634082,   0.02846301,   0.07080519,  -1.00476062
    634084,   0.02846301,   0.08911681,  -0.99865729
    634086,   0.04091930,   0.08301294,  -0.99255395
    634088,   0.03469121,   0.08301294,  -0.99865729
    634090,   0.04091930,   0.09522069,  -0.99865729
    634092,   0.03469121,   0.08911681,  -1.00476062
    634095,   0.02846301,   0.08911681,  -1.00476062
    634097,   0.04714751,   0.10132456,  -0.99865729
    634099,   0.04091930,   0.08911681,  -0.99255395
    634101,   0.04091930,   0.08301294,  -0.99865729
    634103,   0.02223480,   0.08911681,  -1.00476062
    634105,   0.04091930,   0.08301294,  -0.99865729
    634107,   0.03469121,   0.08911681,  -1.00476062
    634109,   0.03469121,   0.10132456,  -0.99865729
    634113,   0.02846301,   0.08911681,  -0.99865729
    634115,   0.02223480,   0.07690907,  -1.01086390
    634117,   0.03469121,   0.09522069,  -1.00476062
    634119,   0.03469121,   0.08301294,  -0.99255395
    634121,   0.04714751,   0.09522069,  -0.99865729
    634123,   0.03469121,   0.08301294,  -1.00476062
    634125,   0.04714751,   0.09522069,  -1.00476062
    634127,   0.03469121,   0.07690907,  -0.99865729
    634130,   0.03469121,   0.08911681,  -1.00476062
    634132,   0.05337572,   0.08301294,  -1.00476062
    634134,   0.03469121,   0.08301294,  -1.00476062
    634136,   0.03469121,   0.08911681,  -1.00476062
    634138,   0.04091930,   0.09522069,  -1.00476062
    634140,   0.03469121,   0.09522069,  -0.99255395
    634142,   0.02846301,   0.08911681,  -1.00476062
    634144,   0.03469121,   0.08911681,  -0.99255395
    634147,   0.04091930,   0.08911681,  -1.00476062
    634149,   0.03469121,   0.07690907,  -1.01086390
    634151,   0.03469121,   0.08911681,  -0.99865729
    634153,   0.04091930,   0.09522069,  -0.99255395
    634156,   0.03469121,   0.08911681,  -1.00476062
    634158,   0.03469121,   0.08911681,  -1.00476062
    634160,   0.02846301,   0.08911681,  -1.00476062
    634162,   0.04714751,   0.08301294,  -0.99865729
    634165,   0.01600659,   0.07690907,  -1.01086390
    634167,   0.04091930,   0.08301294,  -1.00476062
    634169,   0.04091930,   0.08911681,  -1.00476062
    634171,   0.04091930,   0.09522069,  -1.00476062
    634173,   0.04714751,   0.09522069,  -0.99865729
    634175,   0.01600659,   0.08301294,  -1.01086390
    634177,   0.04091930,   0.08911681,  -0.99865729
    634179,   0.04091930,   0.10132456,  -1.01086390
    634182,   0.02223480,   0.09522069,  -1.01696730
    634184,   0.03469121,   0.09522069,  -0.98645061
    634186,   0.03469121,   0.08301294,  -1.00476062
    634188,   0.04091930,   0.09522069,  -0.99255395
    634190,   0.03469121,   0.09522069,  -0.99255395
    634192,   0.04091930,   0.09522069,  -0.99255395
    634194,   0.04091930,   0.09522069,  -0.98645061
    634196,   0.03469121,   0.09522069,  -0.98034728
    634200,   0.05337572,   0.10132456,  -0.99255395
    634202,   0.03469121,   0.08911681,  -1.00476062
    634204,   0.03469121,   0.10132456,  -1.00476062
    634206,   0.03469121,   0.10742843,  -1.00476062
    634208,   0.02846301,   0.09522069,  -0.99865729
    634210,   0.02846301,   0.10132456,  -0.99255395
    634212,   0.03469121,   0.08911681,  -1.00476062
    634214,   0.02223480,   0.07080519,  -1.01086390
    634217,   0.03469121,   0.09522069,  -0.99255395
    634219,   0.01600659,   0.10132456,  -0.99255395
    634221,   0.03469121,   0.09522069,  -0.99865729
    634223,   0.03469121,   0.10132456,  -1.00476062
    634225,   0.04091930,   0.08911681,  -0.99255395
    634227,   0.04091930,   0.08911681,  -0.99255395
    634229,   0.04091930,   0.08911681,  -1.00476062
    634231,   0.04091930,   0.08301294,  -0.99865729
    634234,   0.03469121,   0.08301294,  -0.99865729
    634236,   0.04091930,   0.07690907,  -0.99255395
    634238,   0.04091930,   0.09522069,  -0.99255395
    634241,   0.03469121,   0.07690907,  -1.01086390
    634243,   0.02223480,   0.08911681,  -1.00476062
    634245,   0.02846301,   0.07690907,  -0.99865729
    634247,   0.02846301,   0.09522069,  -0.98645061
    634249,   0.03469121,   0.07690907,  -0.99865729
    634252,   0.02223480,   0.08911681,  -0.99865729
    634254,   0.03469121,   0.08301294,  -0.99865729
    634256,   0.03469121,   0.10132456,  -0.99255395
    634258,   0.03469121,   0.08301294,  -0.99865729
    634260,   0.02846301,   0.08301294,  -0.99865729
    634262,   0.03469121,   0.08911681,  -1.01086390
    634264,   0.02223480,   0.08301294,  -1.01086390
    634266,   0.03469121,   0.08911681,  -0.99865729
    634269,   0.04714751,   0.07690907,  -0.99865729
    634271,   0.04714751,   0.08301294,  -0.99865729
    634273,   0.03469121,   0.09522069,  -1.00476062
    634275,   0.03469121,   0.08301294,  -1.00476062
    634277,   0.03469121,   0.07690907,  -1.00476062
    634279,   0.04091930,   0.08301294,  -1.00476062
    634281,   0.02223480,   0.07690907,  -1.01086390
    634284,   0.03469121,   0.08911681,  -0.99255395
    634287,   0.02846301,   0.08911681,  -1.00476062
    634289,   0.04714751,   0.10132456,  -1.01086390
    634291,   0.04091930,   0.08911681,  -1.01086390
    634293,   0.03469121,   0.09522069,  -0.99865729
    634295,   0.04714751,   0.08301294,  -0.99255395
    634297,   0.04091930,   0.08911681,  -0.99255395
    634299,   0.04091930,   0.08301294,  -1.00476062
    634301,   0.05337572,   0.08911681,  -1.00476062
    634304,   0.04091930,   0.08911681,  -0.99865729
    634306,   0.04091930,   0.07690907,  -0.98645061
